Sku_Code,Item_Number,Item_Name,Sales_Price,Product_Group,Business_Area,Dns,Item,Color_Code,Size,Procurement_Group,Color_Name,Color_Code,Heel_Type,Occasion,Shoe_Type,Description
118-10040-14-8,118-10040-051,118-10040 R-14-GREY_8_A,1495,LT,OTR,118,10040,14,8,70,GREY,R,NULL,NULL,NULL,Black/Charcoal
118-10040-30-4,118-10040-052,118-10040 ALL-30-ASSORTED_4_B,1495,LT,OTR,118,10040,30,4,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-5,118-10040-053,118-10040 ALL-30-ASSORTED_5_B,1495,LT,OTR,118,10040,30,5,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-6,118-10040-054,118-10040 ALL-30-ASSORTED_6_B,1495,LT,OTR,118,10040,30,6,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-7,118-10040-055,118-10040 ALL-30-ASSORTED_7_B,1495,LT,OTR,118,10040,30,7,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-8,118-10040-056,118-10040 ALL-30-ASSORTED_8_B,1495,LT,OTR,118,10040,30,8,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-9,118-10040-057,118-10040 ALL-30-ASSORTED_9_B,1495,LT,OTR,118,10040,30,9,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-10,118-10040-058,118-10040 ALL-30-ASSORTED_10_B,1495,LT,OTR,118,10040,30,10,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-11,118-10040-059,118-10040 ALL-30-ASSORTED_11_B,1495,LT,OTR,118,10040,30,11,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-30-12,118-10040-060,118-10040 ALL-30-ASSORTED_12_B,1495,LT,OTR,118,10040,30,12,698,ASSORTED,ALL,NULL,NULL,NULL,Cotton Candy/Pearl White
118-10040-14-9,118-10040-061,118-10040 R-14-GREY_9_A,1495,LT,OTR,118,10040,14,9,70,GREY,R,NULL,NULL,NULL,Black/Charcoal
118-10040-14-10,118-10040-062,118-10040 R-14-GREY_10_A,1495,LT,OTR,118,10040,14,10,70,GREY,R,NULL,NULL,NULL,Black/Charcoal
118-10040-14-11,118-10040-063,118-10040 R-14-GREY_11_A,1495,LT,OTR,118,10040,14,11,70,GREY,R,NULL,NULL,NULL,Black/Charcoal
118-10040-14-12,118-10040-064,118-10040 R-14-GREY_12_A,1495,LT,OTR,118,10040,14,12,70,GREY,R,NULL,NULL,NULL,Black/Charcoal
118-10040-62-9,118-10040-065,118-10040 KHK-62-KHAKI_9_A,1495,LT,OTR,118,10040,62,9,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10040-62-10,118-10040-066,118-10040 KHK-62-KHAKI_10_A,1495,LT,OTR,118,10040,62,10,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10040-62-11,118-10040-067,118-10040 KHK-62-KHAKI_11_A,1495,LT,OTR,118,10040,62,11,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10040-62-12,118-10040-068,118-10040 KHK-62-KHAKI_12_A,1495,LT,OTR,118,10040,62,12,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10040-17-9,118-10040-069,118-10040 DN-17-BLUE/NAVY_9_A,1495,LT,OTR,118,10040,17,9,460,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Khaki
118-10040-17-10,118-10040-070,118-10040 DN-17-BLUE/NAVY_10_A,1495,LT,OTR,118,10040,17,10,460,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Khaki
118-10040-17-11,118-10040-071,118-10040 DN-17-BLUE/NAVY_11_A,1495,LT,OTR,118,10040,17,11,460,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Khaki
118-10040-17-12,118-10040-072,118-10040 DN-17-BLUE/NAVY_12_A,1495,LT,OTR,118,10040,17,12,460,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Khaki
118-10040-11-4,118-10040-073,118-10040 C-11-BLACK_4_A,1495,LT,OTR,118,10040,11,4,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-5,118-10040-074,118-10040 C-11-BLACK_5_A,1495,LT,OTR,118,10040,11,5,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-6,118-10040-075,118-10040 C-11-BLACK_6_A,1495,LT,OTR,118,10040,11,6,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-7,118-10040-076,118-10040 C-11-BLACK_7_A,1495,LT,OTR,118,10040,11,7,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-8,118-10040-077,118-10040 C-11-BLACK_8_A,1495,LT,OTR,118,10040,11,8,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-9,118-10040-078,118-10040 C-11-BLACK_9_A,1495,LT,OTR,118,10040,11,9,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-10,118-10040-079,118-10040 C-11-BLACK_10_A,1495,LT,OTR,118,10040,11,10,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-11,118-10040-080,118-10040 C-11-BLACK_11_A,1495,LT,OTR,118,10040,11,11,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-11-12,118-10040-081,118-10040 C-11-BLACK_12_A,1495,LT,OTR,118,10040,11,12,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10040-30-4,118-10040-082,118-10040 ALL-30-ASSORTED_4_C,1495,LT,OTR,118,10040,30,4,60,ASSORTED,ALL,NULL,NULL,NULL,Black/Black
118-10040-30-5,118-10040-083,118-10040 ALL-30-ASSORTED_5_C,1495,LT,OTR,118,10040,30,5,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10040-30-6,118-10040-084,118-10040 ALL-30-ASSORTED_6_C,1495,LT,OTR,118,10040,30,6,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10040-30-7,118-10040-085,118-10040 ALL-30-ASSORTED_7_C,1495,LT,OTR,118,10040,30,7,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10040-30-8,118-10040-086,118-10040 ALL-30-ASSORTED_8_C,1495,LT,OTR,118,10040,30,8,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10040-30-9,118-10040-087,118-10040 ALL-30-ASSORTED_9_C,1495,LT,OTR,118,10040,30,9,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10040-30-10,118-10040-088,118-10040 ALL-30-ASSORTED_10_C,1495,LT,OTR,118,10040,30,10,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10040-30-11,118-10040-089,118-10040 ALL-30-ASSORTED_11_C,1495,LT,OTR,118,10040,30,11,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10040-30-12,118-10040-090,118-10040 ALL-30-ASSORTED_12_C,1495,LT,OTR,118,10040,30,12,624,ASSORTED,ALL,NULL,NULL,NULL,Pulse/Cotton Candy
118-10041-30-4,118-10041,118-10041,1995,GT,OTR,118,10041,30,4,NA,ASSORTED,ALL,NULL,NULL,NULL,NA
118-10041-30-4,118-10041-001,118-10041 ALL-30-ASSORTED_4_A,1995,LT,OTR,118,10041,30,4,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-5,118-10041-002,118-10041 ALL-30-ASSORTED_5_A,1995,LT,OTR,118,10041,30,5,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-6,118-10041-003,118-10041 ALL-30-ASSORTED_6_A,1995,LT,OTR,118,10041,30,6,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-7,118-10041-004,118-10041 ALL-30-ASSORTED_7_A,1995,LT,OTR,118,10041,30,7,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-8,118-10041-005,118-10041 ALL-30-ASSORTED_8_A,1995,LT,OTR,118,10041,30,8,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-9,118-10041-006,118-10041 ALL-30-ASSORTED_9_A,1995,LT,OTR,118,10041,30,9,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-10,118-10041-007,118-10041 ALL-30-ASSORTED_10_A,1995,LT,OTR,118,10041,30,10,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-11,118-10041-008,118-10041 ALL-30-ASSORTED_11_A,1995,LT,OTR,118,10041,30,11,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10041-30-12,118-10041-009,118-10041 ALL-30-ASSORTED_12_A,1995,LT,OTR,118,10041,30,12,145,ASSORTED,ALL,NULL,NULL,NULL,White/Mango
118-10043-30-4,118-10043,118-10043,1595,LT,OTR,118,10043,30,4,NA,ASSORTED,ALL,NULL,NULL,NULL,NA
118-10043-30-4,118-10043-001,118-10043 ALL-30-ASSORTED_4_A,1595,LT,OTR,118,10043,30,4,478,ASSORTED,ALL,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-30-5,118-10043-002,118-10043 ALL-30-ASSORTED_5_A,1595,LT,OTR,118,10043,30,5,478,ASSORTED,ALL,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-83-6,118-10043-003,118-10043 TURQ-83-TURQIUS_6_A,1595,LT,OTR,118,10043,83,6,478,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-83-7,118-10043-004,118-10043 TURQ-83-TURQIUS_7_A,1595,LT,OTR,118,10043,83,7,478,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-83-8,118-10043-005,118-10043 TURQ-83-TURQIUS_8_A,1595,LT,OTR,118,10043,83,8,478,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-83-9,118-10043-006,118-10043 TURQ-83-TURQIUS_9_A,1595,LT,OTR,118,10043,83,9,478,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-83-10,118-10043-007,118-10043 TURQ-83-TURQIUS_10_A,1595,LT,OTR,118,10043,83,10,478,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-83-11,118-10043-008,118-10043 TURQ-83-TURQIUS_11_A,1595,LT,OTR,118,10043,83,11,478,TURQIUS,TURQ,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-30-12,118-10043-009,118-10043 ALL-30-ASSORTED_12_A,1595,LT,OTR,118,10043,30,12,478,ASSORTED,ALL,NULL,NULL,NULL,Turquoise/Sea Foam
118-10043-30-4,118-10043-010,118-10043 ALL-30-ASSORTED_4_B,1595,LT,OTR,118,10043,30,4,73,ASSORTED,ALL,NULL,NULL,NULL,Black/Lavender
118-10043-30-5,118-10043-011,118-10043 ALL-30-ASSORTED_5_B,1595,LT,OTR,118,10043,30,5,73,ASSORTED,ALL,NULL,NULL,NULL,Black/Lavender
118-10043-11-6,118-10043-012,118-10043 C-11-BLACK_6_A,1595,LT,OTR,118,10043,11,6,73,BLACK,C,NULL,NULL,NULL,Black/Lavender
118-10043-11-7,118-10043-013,118-10043 C-11-BLACK_7_A,1595,LT,OTR,118,10043,11,7,73,BLACK,C,NULL,NULL,NULL,Black/Lavender
118-10043-11-8,118-10043-014,118-10043 C-11-BLACK_8_A,1595,LT,OTR,118,10043,11,8,73,BLACK,C,NULL,NULL,NULL,Black/Lavender
118-10043-11-9,118-10043-015,118-10043 C-11-BLACK_9_A,1595,LT,OTR,118,10043,11,9,73,BLACK,C,NULL,NULL,NULL,Black/Lavender
118-10043-11-10,118-10043-016,118-10043 C-11-BLACK_10_A,1595,LT,OTR,118,10043,11,10,73,BLACK,C,NULL,NULL,NULL,Black/Lavender
118-10043-11-11,118-10043-017,118-10043 C-11-BLACK_11_A,1595,LT,OTR,118,10043,11,11,73,BLACK,C,NULL,NULL,NULL,Black/Lavender
118-10043-30-12,118-10043-018,118-10043 ALL-30-ASSORTED_12_B,1595,LT,OTR,118,10043,30,12,73,ASSORTED,ALL,NULL,NULL,NULL,Black/Lavender
118-10043-30-4,118-10043-019,118-10043 ALL-30-ASSORTED_4_C,1595,LT,OTR,118,10043,30,4,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-5,118-10043-020,118-10043 ALL-30-ASSORTED_5_C,1595,LT,OTR,118,10043,30,5,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-6,118-10043-021,118-10043 ALL-30-ASSORTED_6_A,1595,LT,OTR,118,10043,30,6,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-7,118-10043-022,118-10043 ALL-30-ASSORTED_7_A,1595,LT,OTR,118,10043,30,7,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-8,118-10043-023,118-10043 ALL-30-ASSORTED_8_A,1595,LT,OTR,118,10043,30,8,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-9,118-10043-024,118-10043 ALL-30-ASSORTED_9_A,1595,LT,OTR,118,10043,30,9,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-10,118-10043-025,118-10043 ALL-30-ASSORTED_10_A,1595,LT,OTR,118,10043,30,10,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-11,118-10043-026,118-10043 ALL-30-ASSORTED_11_A,1595,LT,OTR,118,10043,30,11,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-30-12,118-10043-027,118-10043 ALL-30-ASSORTED_12_C,1595,LT,OTR,118,10043,30,12,240,ASSORTED,ALL,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-16-4,118-10043-028,118-10043 A-16-WHITE_4_A,1595,LT,OTR,118,10043,16,4,121,WHITE,A,NULL,NULL,NULL,Pearl White/Celery
118-10043-16-5,118-10043-029,118-10043 A-16-WHITE_5_A,1595,LT,OTR,118,10043,16,5,121,WHITE,A,NULL,NULL,NULL,Pearl White/Celery
118-10043-30-6,118-10043-030,118-10043 ALL-30-ASSORTED_6_B,1595,LT,OTR,118,10043,30,6,121,ASSORTED,ALL,NULL,NULL,NULL,Pearl White/Celery
118-10043-30-7,118-10043-031,118-10043 ALL-30-ASSORTED_7_B,1595,LT,OTR,118,10043,30,7,121,ASSORTED,ALL,NULL,NULL,NULL,Pearl White/Celery
118-10043-30-8,118-10043-032,118-10043 ALL-30-ASSORTED_8_B,1595,LT,OTR,118,10043,30,8,121,ASSORTED,ALL,NULL,NULL,NULL,Pearl White/Celery
118-10043-30-9,118-10043-033,118-10043 ALL-30-ASSORTED_9_B,1595,LT,OTR,118,10043,30,9,121,ASSORTED,ALL,NULL,NULL,NULL,Pearl White/Celery
118-10043-30-10,118-10043-034,118-10043 ALL-30-ASSORTED_10_B,1595,LT,OTR,118,10043,30,10,121,ASSORTED,ALL,NULL,NULL,NULL,Pearl White/Celery
118-10043-30-11,118-10043-035,118-10043 ALL-30-ASSORTED_11_B,1595,LT,OTR,118,10043,30,11,121,ASSORTED,ALL,NULL,NULL,NULL,Pearl White/Celery
118-10043-16-12,118-10043-036,118-10043 A-16-WHITE_12_A,1595,LT,OTR,118,10043,16,12,121,WHITE,A,NULL,NULL,NULL,Pearl White/Celery
118-10043-25-4,118-10043-037,118-10043 O-25-ORANGE_4_A,1595,LT,OTR,118,10043,25,4,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-5,118-10043-038,118-10043 O-25-ORANGE_5_A,1595,LT,OTR,118,10043,25,5,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-6,118-10043-039,118-10043 O-25-ORANGE_6_A,1595,LT,OTR,118,10043,25,6,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-7,118-10043-040,118-10043 O-25-ORANGE_7_A,1595,LT,OTR,118,10043,25,7,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-8,118-10043-041,118-10043 O-25-ORANGE_8_A,1595,LT,OTR,118,10043,25,8,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-9,118-10043-042,118-10043 O-25-ORANGE_9_A,1595,LT,OTR,118,10043,25,9,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-10,118-10043-043,118-10043 O-25-ORANGE_10_A,1595,LT,OTR,118,10043,25,10,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-11,118-10043-044,118-10043 O-25-ORANGE_11_A,1595,LT,OTR,118,10043,25,11,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-25-12,118-10043-045,118-10043 O-25-ORANGE_12_A,1595,LT,OTR,118,10043,25,12,693,ORANGE,O,NULL,NULL,NULL,Fuchsia/Orange
118-10043-11-4,118-10043-046,118-10043 C-11-BLACK_4_A,1595,LT,OTR,118,10043,11,4,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-5,118-10043-047,118-10043 C-11-BLACK_5_A,1595,LT,OTR,118,10043,11,5,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-6,118-10043-048,118-10043 C-11-BLACK_6_B,1595,LT,OTR,118,10043,11,6,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-7,118-10043-049,118-10043 C-11-BLACK_7_B,1595,LT,OTR,118,10043,11,7,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-8,118-10043-050,118-10043 C-11-BLACK_8_B,1595,LT,OTR,118,10043,11,8,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-9,118-10043-051,118-10043 C-11-BLACK_9_B,1595,LT,OTR,118,10043,11,9,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-10,118-10043-052,118-10043 C-11-BLACK_10_B,1595,LT,OTR,118,10043,11,10,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-11,118-10043-053,118-10043 C-11-BLACK_11_B,1595,LT,OTR,118,10043,11,11,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-12,118-10043-054,118-10043 C-11-BLACK_12_A,1595,LT,OTR,118,10043,11,12,70,BLACK,C,NULL,NULL,NULL,Black/Charcoal
118-10043-11-4,118-10043-055,118-10043 C-11-BLACK_4_B,1595,LT,OTR,118,10043,11,4,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-5,118-10043-056,118-10043 C-11-BLACK_5_B,1595,LT,OTR,118,10043,11,5,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-6,118-10043-057,118-10043 C-11-BLACK_6_C,1595,LT,OTR,118,10043,11,6,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-7,118-10043-058,118-10043 C-11-BLACK_7_C,1595,LT,OTR,118,10043,11,7,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-8,118-10043-059,118-10043 C-11-BLACK_8_C,1595,LT,OTR,118,10043,11,8,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-9,118-10043-060,118-10043 C-11-BLACK_9_C,1595,LT,OTR,118,10043,11,9,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-10,118-10043-061,118-10043 C-11-BLACK_10_C,1595,LT,OTR,118,10043,11,10,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-11,118-10043-062,118-10043 C-11-BLACK_11_C,1595,LT,OTR,118,10043,11,11,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-11-12,118-10043-063,118-10043 C-11-BLACK_12_B,1595,LT,OTR,118,10043,11,12,60,BLACK,C,NULL,NULL,NULL,Black/Black
118-10043-30-4,118-10043-064,118-10043 ALL-30-ASSORTED_4_D,1595,LT,OTR,118,10043,30,4,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-5,118-10043-065,118-10043 ALL-30-ASSORTED_5_D,1595,LT,OTR,118,10043,30,5,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-6,118-10043-066,118-10043 ALL-30-ASSORTED_6_C,1595,LT,OTR,118,10043,30,6,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-7,118-10043-067,118-10043 ALL-30-ASSORTED_7_C,1595,LT,OTR,118,10043,30,7,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-8,118-10043-068,118-10043 ALL-30-ASSORTED_8_C,1595,LT,OTR,118,10043,30,8,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-9,118-10043-069,118-10043 ALL-30-ASSORTED_9_C,1595,LT,OTR,118,10043,30,9,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-10,118-10043-070,118-10043 ALL-30-ASSORTED_10_C,1595,LT,OTR,118,10043,30,10,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-11,118-10043-071,118-10043 ALL-30-ASSORTED_11_C,1595,LT,OTR,118,10043,30,11,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-30-12,118-10043-072,118-10043 ALL-30-ASSORTED_12_D,1595,LT,OTR,118,10043,30,12,261,ASSORTED,ALL,NULL,NULL,NULL,Khaki/Khaki
118-10043-62-4,118-10043-073,118-10043 KHK-62-KHAKI_4_A,1595,LT,OTR,118,10043,62,4,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-5,118-10043-074,118-10043 KHK-62-KHAKI_5_A,1595,LT,OTR,118,10043,62,5,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-6,118-10043-075,118-10043 KHK-62-KHAKI_6_A,1595,LT,OTR,118,10043,62,6,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-7,118-10043-076,118-10043 KHK-62-KHAKI_7_A,1595,LT,OTR,118,10043,62,7,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-8,118-10043-077,118-10043 KHK-62-KHAKI_8_A,1595,LT,OTR,118,10043,62,8,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-9,118-10043-078,118-10043 KHK-62-KHAKI_9_A,1595,LT,OTR,118,10043,62,9,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-10,118-10043-079,118-10043 KHK-62-KHAKI_10_A,1595,LT,OTR,118,10043,62,10,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-11,118-10043-080,118-10043 KHK-62-KHAKI_11_A,1595,LT,OTR,118,10043,62,11,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-62-12,118-10043-081,118-10043 KHK-62-KHAKI_12_A,1595,LT,OTR,118,10043,62,12,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-10043-51-4,118-10043-082,118-10043 FX-51-BEIGE GOLD_4_A,1995,LT,OTR,118,10043,51,4,71D,BEIGE GOLD,FX,NULL,NULL,NULL,Gold/Oyster
118-10043-51-5,118-10043-083,118-10043 FX-51-BEIGE GOLD_5_A,1995,LT,OTR,118,10043,51,5,71D,BEIGE GOLD,FX,NULL,NULL,NULL,Gold/Oyster
118-10043-51-6,118-10043-084,118-10043 FX-51-BEIGE GOLD_6_A,1995,LT,OTR,118,10043,51,6,71D,BEIGE GOLD,FX,NULL,NULL,NULL,Gold/Oyster
118-10043-51-7,118-10043-085,118-10043 FX-51-BEIGE GOLD_7_A,1995,LT,OTR,118,10043,51,7,71D,BEIGE GOLD,FX,NULL,NULL,NULL,Gold/Oyster
118-10043-51-8,118-10043-086,118-10043 FX-51-BEIGE GOLD_8_A,1995,LT,OTR,118,10043,51,8,71D,BEIGE GOLD,FX,NULL,NULL,NULL,Gold/Oyster
118-10043-51-9,118-10043-087,118-10043 FX-51-BEIGE GOLD_9_A,1995,LT,OTR,118,10043,51,9,71D,BEIGE GOLD,FX,NULL,NULL,NULL,Gold/Oyster
118-10043-51-10,118-10043-088,118-10043 FX-51-BEIGE GOLD_10_,1995,LT,OTR,118,10043,51,10,71D,BEIGE GOLD,FX,NULL,NULL,NULL,Gold/Oyster
118-10043-17-4,118-10043-089,118-10043 DN-17-BLUE/NAVY_4_A,1995,LT,OTR,118,10043,17,4,41V,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Sea Foam
118-10043-17-5,118-10043-090,118-10043 DN-17-BLUE/NAVY_5_A,1995,LT,OTR,118,10043,17,5,41V,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Sea Foam
118-10043-17-6,118-10043-091,118-10043 DN-17-BLUE/NAVY_6_A,1995,LT,OTR,118,10043,17,6,41V,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Sea Foam
118-10043-17-7,118-10043-092,118-10043 DN-17-BLUE/NAVY_7_A,1995,LT,OTR,118,10043,17,7,41V,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Sea Foam
118-10043-17-8,118-10043-093,118-10043 DN-17-BLUE/NAVY_8_A,1995,LT,OTR,118,10043,17,8,41V,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Sea Foam
118-10043-17-9,118-10043-094,118-10043 DN-17-BLUE/NAVY_9_A,1995,LT,OTR,118,10043,17,9,41V,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Sea Foam
118-10043-17-10,118-10043-095,118-10043 DN-17-BLUE/NAVY_10_A,1995,LT,OTR,118,10043,17,10,41v,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/Sea Foam
118-10043-62-4,118-10043-096,118-10043 KHK-62-KHAKI_4_D,1995,LT,OTR,118,10043,62,4,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-62-5,118-10043-097,118-10043 KHK-62-KHAKI_5_D,1995,LT,OTR,118,10043,62,5,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-62-6,118-10043-098,118-10043 KHK-62-KHAKI_6_D,1995,LT,OTR,118,10043,62,6,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-62-7,118-10043-099,118-10043 KHK-62-KHAKI_7_D,1995,LT,OTR,118,10043,62,7,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-62-8,118-10043-100,118-10043 KHK-62-KHAKI_8_D,1995,LT,OTR,118,10043,62,8,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-62-9,118-10043-101,118-10043 KHK-62-KHAKI_9_D,1995,LT,OTR,118,10043,62,9,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-62-10,118-10043-102,118-10043 KHK-62-KHAKI_10_D,1995,LT,OTR,118,10043,62,10,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
118-10043-62-11,118-10043-103,118-10043 KHK-62-KHAKI_11_D,1995,LT,OTR,118,10043,62,11,240,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Cotton Candy
